date,ticker,exchange,Category,Industry,Sector,market_cap_category,Growth Metric (%),Growth Metric (%) (prev),Growth Metric Δ (pp),Growth Metric Δ (%),P/E Ratio,Industry Median P/E,Earnings Per Share,Price-to-Book,Industry Median PB,EPS Growth (%),Dividend Yield (%),1-Month Return (%),3-Month Return (%),6-Month Return (%),1-Year Return (%),Business Description
2026-01-02 22:45:38,AIRTP,NASDAQ,Growth,Conglomerates,Industrials,micro,43.79,,,,58.482143,20.66,0.336,755.7692,1.76,72.8,10.18,-0.76,4.92,20.72,26.2,"Air T, Inc. provides overnight air cargo, ground equipment sale, and commercial jet engines and parts in the United States and internationally. The company's Overnight Air Cargo segment offers air express delivery services. As of March 31, 2025, this segment had 103 aircraft under the dry-lease agreements with FedEx. Its Ground Support Equipment segment manufactures, sells, and services aircraft deicers, scissor-type lifts, military and civilian decontamination units, flight-line tow tractors, glycol recovery vehicles, and other specialized equipment. This segment sells its products to passenger and cargo airlines, ground handling companies, the United States Air Force, airports, and industrial customers. The company's Commercial Aircraft, Engines and Parts segment offers commercial aircraft trading, leasing, and parts solutions; commercial aircraft storage, storage maintenance, and aircraft disassembly/part-out services; commercial aircraft parts sales, exchanges, procurement services, consignment programs, and overhaul and repair services; and aircraft instrumentation, avionics, and various electrical accessories for civilian, military transport, regional/commuter and business/commercial jet, and turboprop aircraft to airlines and commercial aircraft leasing companies. This segment also provides composite aircraft structures, and repair and support services, as well as aircraft service and maintenance services. Its Digital Solutions segment develops and provides digital aviation and other business services to customers within the aviation industry. Air T, Inc. was incorporated in 1980 and is based in Charlotte, North Carolina."
2026-01-02 22:45:38,SRZN,NASDAQ,Unclassified,Biotechnology,Healthcare,micro,43.49,,,,-1.2251278702137889,13.45,-17.59,-7.8534985,3.32,,0.0,38.67,56.5,157.78,26.62,"Surrozen, Inc., a biotechnology company, discovers and develops drug candidates to selectively modulate the Wnt pathway for tissue repair. Its lead product candidates are antibody-based therapeutics that target various disease areas, including diseases of the intestine, liver, retina, cornea, lung, kidney, cochlea, skin, pancreas, and central nervous system. The company develops SZN-814, which combines Frizzled 4 (Fzd4 agonism) and vascular endothelial growth factor (VEGF antagonism) to treat diabetic macular edema (DME), neovascular age-related macular degeneration (wet AMD), and retinopathy indications; SZN-8143, which combines Fzd4 agonism, VEGF antagonism, and interleukin-6 for the treatment of DME/wet AMD/uveitic macular edema; SZN-113 to treat Fuchs' endothelial corneal dystrophy and geographic atrophy; and SZN-413, a Fzd4 targeted bi-specific antibody for the treatment of retinal vascular associated diseases. Surrozen, Inc. has a collaboration and license agreement with Boehringer Ingelheim International GmbH to research, develop, and commercialize Fzd4 bi-specific antibodies; and a research collaboration agreement with TCGFB, Inc. to discover antibody therapeutics targeting transforming growth factor beta, or TGF-ß, for the treatment of pulmonary fibrosis. Surrozen, Inc. was founded in 2015 and is headquartered in South San Francisco, California."
2026-01-02 22:45:38,KTH,NYSE,Income,INVESTMENT BANKING & INVESTMENT SERVICES,FINANCIALS,nano,43.21,59.43,-16.22,-27.29,,16.08,,,,,6.61,-0.24,0.79,2.75,4.08,None
2026-01-02 22:45:38,EMD,NYSE,Income,Asset Management,Financial Services,nano,42.97,54.57,-11.6,-21.26,7.7971015,13.52,1.38,1.0056075,0.97,102.89999999999999,10.59,1.92,6.19,11.63,22.51,"Western Asset Emerging Markets Debt Fund Inc. is an open ended fixed-income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. It is co-managed by Western Asset Management Company, Western Asset Management Company Limited and Western Asset Management Company Pte. Ltd. The fund invests in fixed income markets of emerging market countries across the globe. It seeks to invest in fixed income securities issued by governments, government-related entities, and corporations which are of any maturity and quality. The fund employs fundamental analysis along with a top-down security picking approach focusing on factors like currency, inflation and interest rate trends, growth rate forecasts, liquidity of markets for that country's debt, political outlook, tax environment to create its portfolio. It benchmarks the performance of its portfolio against the JPMorgan Emerging Markets Bond Index Global. The fund was formerly known as Salomon Brothers Emerging Markets Debt Fund Inc. Western Asset Emerging Markets Debt Fund Inc. was formed on December 1, 2003 and is domiciled in the United States."
2026-01-02 22:45:38,GLTO,NASDAQ,Unclassified,Biotechnology,Healthcare,nano,42.81,52.22,-9.41,-18.02,-1.801816655229085,13.45,-12.11,4.3440175,3.32,,0.0,12.82,452.41,516.38,282.81,"Galecto, Inc., a clinical-stage biotechnology company, develops molecule therapeutics for the treatment of fibrosis, cancer, inflammation, and other related diseases. The company develops GB3226, a preclinical small molecule dual inhibitor of ENL-YEATS and FLT3 and GB1211, an oral small molecule inhibitor of galectin-3 to treat multiple types of oncology and liver disease indications. Galecto, Inc. was founded in 2011 and is headquartered in Copenhagen, Denmark."
2026-01-02 22:45:38,AORT,NYSE,Unclassified,Medical Devices,Healthcare,small,42.79,60.02,-17.23,-28.71,-193.30434384553328,32.28,-0.23,4.8012958,3.05,,0.0,-2.01,9.53,44.73,59.47,"Artivion, Inc. manufactures, processes, and distributes medical devices and implantable human tissues worldwide. The company provides BioGlue, a polymer consisting of bovine blood protein and an agent for cross-linking proteins for cardiac, vascular, neurologic, and pulmonary procedures; cardiac and preservation services; PhotoFix, a bovine pericardial patch; and aortic arch stent grafts, including E-vita Open NEO, E-vita Open Plus, ascyrus medical dissection stent hybrid prosthesis, E-vita THORACIC 3G products, and NEXUS products. It also offers E-xtra design engineering systems for the treatment of aortic vascular diseases; E-nside, an off-the-shelf stent graft for the treatment of thoraco-abdominal disease; E-ventus BX, a balloon-expandable peripheral stent graft for the endovascular treatment of renal and pelvic arteries; E-liac to treat aneurysmal iliac arteries and aneurysmal iliac side branches; Tuva BX, a balloon-expandable peripheral stent graft to treat arterial ruptures, aneurysms, and other peripheral vascular system pathologies; and E-tegra, a stent graft system for the treatment of infrarenal abdominal aortic aneurysms. In addition, the company offers synthetic vascular grafts for use in open aortic and peripheral vascular surgical procedures; PerClot, an absorbable powdered hemostat for use in surgical procedures; CryoVein femoral vein and CryoArtery femoral artery vascular preservation services; On-X prosthetic aortic and mitral heart valves, and the On-X ascending aortic prosthesis; CarbonAid CO2 diffusion catheters; Chord-X ePTFE sutures for mitral chordal replacement; and pyrolytic carbon coating services to medical device manufacturers. It serves physicians, hospitals, and other healthcare facilities, as well as cardiac, vascular, thoracic, and general surgeons. The company was formerly known as CryoLife, Inc. and changed its name to Artivion, Inc. in January 2022. Artivion, Inc. was incorporated in 1984 and is headquartered in Kennesaw, Georgia."
2026-01-02 22:45:38,FFC,NYSE,Income,Asset Management,Financial Services,nano,42.64,48.37,-5.73,-11.85,10.012049,13.52,1.66,0.9838395,0.97,-90.0,6.88,1.06,1.16,4.18,12.89,"Flaherty & Crumrine Preferred Securities Income Fund Inc. is a closed-ended balanced mutual fund launched and managed by Flaherty & Crumrine Incorporated. The fund invests in the public equity and fixed income markets of the United States. It seeks to invest in securities of companies operating across diversified sectors. The fund primarily invests in investment grade preferred securities consisting of hybrid or taxable preferreds. It employs quantitative analysis to create its portfolio. The fund benchmarks the performance of its portfolio against the Merrill Lynch 8% Capped DRD Preferred Stock Index, Merrill Lynch Hybrid Preferred Securities Index, and Merrill Lynch Adjustable Preferred Stock 7% Constrained Index. It was formerly known as Flaherty & Crumrine/Claymore Preferred Securities Income Fund Incorporated. Flaherty & Crumrine Preferred Securities Income Fund Inc. was formed on May 23, 2002 and is domiciled in the United States."
2026-01-02 22:45:38,FLC,NYSE,Income,Asset Management,Financial Services,nano,42.19,48.48,-6.29,-12.97,10.197675,13.52,1.72,0.9666575,0.97,-90.2,6.66,1.66,0.34,6.39,11.77,"Flaherty & Crumrine Total Return Fund Inc. is a closed-ended balanced mutual fund launched and managed by Flaherty & Crumrine Incorporated. The fund invests in the public equity and fixed income markets of the United States. It seeks to invest in stocks of companies operating across utilities and banking sectors. The fund primarily invests in investment-grade securities consisting of preferred securities and other income-producing securities comprising of various debt securities. It benchmarks the performance of its portfolio against the Barclays Capital U.S. Aggregate Index and the S&P 500 Index. The fund was formerly known as Flaherty & Crumrine/Claymore Total Return Fund, Inc. Flaherty & Crumrine Total Return Fund Inc. was formed on August 26, 2003 and is domiciled in the United States."
2026-01-02 22:45:38,AAMI,NYSE,Growth,Asset Management,Financial Services,small,41.99,56.94,-14.95,-26.26,19.991562,13.52,2.37,87.09559,0.97,-10.7,0.08,8.57,2.53,26.13,83.57,"BrightSphere Investment Group Inc. is a publically owned asset management holding company. The firm provides its services to individuals and institutions. It manages separate client focused portfolios through its subsidiaries. The firm also launches equity mutual funds for its clients. It invests in public equity, fixed income, and alternative investment markets through its subsidiaries. The firm was founded in 1980 is based Boston, Massachusetts. It was formally known as BrightSphere Investment Group plc. BrightSphere Investment Group Inc. was formed in 1980 and is based in Boston, Massachusetts."
2026-01-02 22:45:38,DFLIW,NASDAQ,Value,,,nano,41.74,45.88,-4.14,-9.02,,3.46,,-0.02632332,4.21,,0.0,,,,0.0,"Dragonfly Energy Holdings Corp. engages in the manufacturing and sale of deep cycle lithium-ion batteries for recreational vehicles, marine vessels, solar and off-grid residence industries, and industrial and energy storage markets. It operates in two segments, direct-to-consumers and original equipment manufacturers. The company provides lithium power systems comprising solar panels, chargers and inverters, system monitoring, alternator regulators, accessories, and others. It also offers battery management systems for monitoring and controlling of battery systems, and to protect battery cells from damage in various scenarios. The company provides its products under the Dragonfly Energy, Battle Born, and Wakespeed brand names. Dragonfly Energy Holdings Corp. is headquartered in Reno, Nevada."
2026-01-02 22:45:38,GJT,NYSE,Income,INVESTMENT BANKING & INVESTMENT SERVICES,FINANCIALS,nano,41.44,74.86,-33.42,-44.64,,16.08,,,,,3.88,0.8,2.11,5.71,8.51,None
2026-01-02 22:45:38,IAE,NYSE,Income,Asset Management,Financial Services,nano,41.11,49.51,-8.4,-16.97,6.888889,13.52,1.08,,0.97,,10.71,1.85,2.5,12.05,36.69,"Voya Asia Pacific High Dividend Equity Income Fund is a closed-ended equity mutual fund launched by Voya Investment Management LLC. The fund is co-managed by Voya Investments, LLC and NNIP Advisors B.V. It invests in the public equity markets of the Asia Pacific region. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in dividend-paying stocks of companies. The fund also invests through derivatives having economic characteristics similar to the equity securities such as call options on selected indices and/or equity securities. It employs a combination of fundamental and quantitative analysis with a bottom-up stock picking approach, focusing on such factors as liquidity and dividend yield, cash flow strength, capital structure, capital expenditures, and operating margins to create its portfolio. The fund benchmarks the performance of its portfolio against the MSCI All Country Asia Pacific ex-Japan Index. It was formerly known as ING Asia Pacific High Dividend Equity Income Fund. Voya Asia Pacific High Dividend Equity Income Fund was formed on January 8, 2007 and is domiciled in the United States."
2026-01-02 22:45:38,THAR,NASDAQ,Unclassified,Biotechnology,Healthcare,nano,40.83,,,,-0.9184782919676407,13.45,-3.68,3.9578457,3.32,,0.0,42.62,10.82,81.72,62.5,"Tharimmune, Inc., a clinical-stage biotechnology company, engages in the development of therapeutic candidates for immunology and inflammation conditions in the United States. It is involved in the development of TH104 for the proposed indication of temporary prophylaxis of respiratory and/or nervous system depression in military personnel and chemical incident responders entering and area contaminated with opioids, as well as is in phase 2 study in patients with chronic pruritus in primary biliary cholangitis. The company also engages in the development of TH023 to treat autoimmune indications; and HS1940, a bispecific biologic against PD-1 and vascular endothelial growth receptor antibody that targets both receptors. It has a research collaboration and product license agreement with Minotaur Therapeutics, Inc. for the development of proprietary targeted biologics. The company was formerly known as Hillstream BioPharma, Inc. and changed its name to Tharimmune, Inc. in September 2023. Tharimmune, Inc. was incorporated in 2017 and is based in Red Bank, New Jersey."
2026-01-02 22:45:38,IHD,NYSE,Income,Asset Management,Financial Services,nano,40.73,48.62,-7.89,-16.23,6.8709674,13.52,0.93,,0.97,,10.53,4.3,5.97,13.69,41.06,"Voya Emerging Markets High Dividend Equity Fund is a closed-ended equity mutual fund launched by Voya Investment Management LLC. The fund is co-managed by ING Investment Management Advisors B.V. and Voya Investments, LLC. It invests in public equity markets of emerging market countries across the globe. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in dividend paying stocks of companies. The fund also invests through derivatives having economic characteristics similar to the equity securities, such as call options on selected ETF's, and/or international, regional or country indices of equity securities. It employs both fundamental and quantitative analysis with a bottom-up stock selection process to create its portfolio. The fund benchmarks the performance of its portfolio against the MSCI Emerging Markets Index. It was formerly known as ING Emerging Markets High Dividend Equity Fund. Voya Emerging Markets High Dividend Equity Fund was formed on April 26, 2011 and is domiciled in the United States."
2026-01-02 22:45:38,NMAI,NYSE,Value,Asset Management,Financial Services,nano,40.69,51.6,-10.91,-21.14,7.8545456,13.52,1.65,0.944,0.97,,10.74,-0.94,1.92,8.15,17.92,None
2026-01-02 22:45:38,DAVEW,NASDAQ,Unclassified,,,nano,40.6,45.39,-4.79,-10.55,-4.5631067845427875,3.46,-0.206,0.043572985,4.21,19657.9,0.0,,,,0.0,"Dave Inc. provides various financial products and services through its financial services platform in the United States. The company offers Budget, personal financial management tool that helps members with budgeting, and managing income and expenses; ExtraCash, a short-term liquidity alternative, which allows members to advance funds to their account through automated clearing house network and avoid a fee; Side Hustle, a job application portal to find supplemental or temporary work; and Surveys, which allows member to take paid surveys within the Dave mobile application. It also provides Dave Banking, a digital checking and demand deposit account. Dave Inc. was founded in 2015 and is headquartered in Los Angeles, California."
2026-01-02 22:45:38,NBXG,NYSE,Value,Asset Management,Financial Services,nano,40.13,,,,9.234177,13.52,1.58,1.042,0.97,,8.77,-0.53,-3.2,4.04,22.25,"Neuberger Next Generation Connectivity Fund Inc. is headquartered in New York, New York."
2026-01-02 22:45:38,AYTU,NASDAQ,Unclassified,Drug Manufacturers - Specialty & Generic,Healthcare,nano,39.97,,,,-1.1638655382044176,21.78,-2.38,1.1847733,2.15,33.300000000000004,0.0,35.12,40.61,16.39,55.62,"Aytu BioPharma, Inc., a pharmaceutical company, focuses on commercializing novel therapeutics in the United States and internationally. The company offers prescription products for the treatment of attention deficit hyperactivity disorder (ADHD), including Adzenys XR-ODT extended-release orally disintegrating tablets for patients from six years of age and above; Cotempla XR-ODT extended-release orally disintegrating tablets for patients from six to seventeen years old; and Metadate CD, a central nervous system stimulant indicated for the treatment of ADHD. It also provides pediatric prescription product portfolio comprising Karbinal ER, an extended-release carbinoxamine (antihistamine) suspension indicated to treat numerous allergic conditions for patients two years and above; and Poly-Vi-Flor and Tri-Vi-Flor complementary prescription fluoride-based multi-vitamin products containing combinations of fluoride and vitamins in liquid and chewable tablet form for infants and children with fluoride deficiency. The company was formerly known as Aytu BioScience, Inc. and changed its name to Aytu BioPharma, Inc. in March 2021. Aytu BioPharma, Inc. is headquartered in Denver, Colorado."
2026-01-02 22:45:38,DTF,NYSE,Income,Asset Management,Financial Services,micro,39.94,42.09,-2.15,-5.11,34.545452,13.52,0.33,0.93966365,0.97,63.800000000000004,3.42,1.36,0.87,3.03,4.58,"DTF Tax-Free Income 2028 Term Fund Inc. is a closed-ended fixed income mutual fund launched by Virtus Investment Partners, Inc. The fund is managed by Duff & Phelps Investment Management Co. It invests primarily in a diversified portfolio of investment grade tax-exempt utility obligations. The fund invests in various sectors, such as water and sewer, electric utilities, prerefunded utilities, pollution control, and nonutilities. It invests in the fixed income markets of the United States. It was formerly known as DTF Tax-Free Income Inc. DTF Tax-Free Income 2028 Term Fund Inc. was formed on November, 1991 and is domiciled in the United States."
2026-01-02 22:45:38,ENTO,NASDAQ,Unclassified,Biotechnology,Healthcare,nano,39.82,,,,-0.4408233161651454,13.45,-11.66,,3.32,,0.0,126.43,18.43,325.36,176.34,"Entero Therapeutics, Inc. designs and develops an artificial intelligence (AI)-driven software and device platform that enables utilities, retailers, and large power users to manage load and distributed energy resources. The company's Aggregation Management Platform leverages IoT, AI/ML, and edge analytics to forecast, optimize, and dispatch flexible demand. The company also engages in the research and development of targeted and non-systemic therapies for the treatment of patients with gastrointestinal diseases. It serves residential and small business, commercial and utility, technology and innovation, and hyperscale industries. The company is based in Edinburgh, United Kingdom with additional offices in Prague, Czechia; and Mississauga, Canada."
2026-01-02 22:45:38,WMT,NYSE,Income/Growth Blend,Discount Stores,Consumer Defensive,mega,39.48,64.13,-24.65,-38.44,39.426575,24.38,2.86,9.354571,5.42,34.2,0.84,0.52,11.1,15.14,25.4,"Walmart Inc. engages in the operation of retail and wholesale stores and clubs, eCommerce websites, and mobile applications worldwide. The company operates through three segments: Walmart U.S., Walmart International, and Sam's Club. It operates supercenters, supermarkets, warehouse clubs, cash and carry stores, and discount stores under Walmart and Walmart Neighborhood Market brands; membership-only warehouse clubs; and ecommerce websites, such as walmart.com.mx, walmart.ca, flipkart.com, PhonePe and other sites. The company also offers grocery items, including dry grocery, snacks, dairy, meat, produce, deli and bakery, frozen foods, alcoholic and nonalcoholic beverages, as well as consumables, such as health and beauty aids, pet supplies, household chemicals, paper goods, and baby products; and fuel and other categories. In addition, it is involved in the provision of health and wellness products covering pharmacy, optical and hearing services, over-the-counter drugs, and protein and nutrition products; and home, hardlines, and seasonal items, including home improvement, outdoor living, gardening, furniture, apparel, jewelry, tools and power equipment, housewares, toys, and mattresses. Further, the company offers consumer electronics and accessories, software, video games, office supplies, appliances, and third-party gift cards. Additionally, it operates digital payment platforms; offers financial services and related products, including money transfers, bill payments, money orders, check cashing, prepaid access, co-branded credit cards, installment lending, and earned wage access; and markets lines of merchandise under private and licensed brands. The company was formerly known as Wal-Mart Stores, Inc. and changed its name to Walmart Inc. in February 2018. Walmart Inc. was founded in 1945 and is based in Bentonville, Arkansas."
2026-01-02 22:45:38,NUV,NYSE,Income,Asset Management,Financial Services,nano,39.33,,,,60.666668,13.52,0.15,1.0099889,0.97,,4.29,0.81,2.33,6.46,9.43,"Nuveen Municipal Value Fund, Inc. is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of the United States. The fund also invests some portion of its portfolio in derivative instruments. It invests in undervalued municipal securities and other related investments the income, exempt from regular federal income taxes that are rated Baa or BBB or better. It employs fundamental analysis with bottom-up stock picking approach to create its portfolio. The fund benchmarks the performance of its portfolio against the Standard & Poor's (S&P) National Municipal Bond Index. Nuveen Municipal Value Fund, Inc. was formed on April 8, 1987 and is domiciled in the United States."
2026-01-02 22:45:38,SHCO,NYSE,Unclassified,Lodging,Consumer Cyclical,small,39.08,,,,-21.853658629626764,26.88,-0.41,-4.983315,9.16,,0.0,1.59,1.13,17.12,20.43,"Soho House & Co Inc. operates a global membership platform of physical and digital spaces that connects a group of members in the United Kingdom, the Americas, Europe, and internationally. The company helps the members to use the platform to work, socialize, connect, create, have fun, and drive a positive change worldwide. It also offers food and beverage, accommodation, and spa products and treatments, as well as hotel accommodation services; and sells goods and services, including spas and cinema properties. The company was formerly known as Membership Collective Group Inc. and changed its name to Soho House & Co Inc. in March 2023. Soho House & Co Inc. was founded in 1995 and is based in London, the United Kingdom."
2026-01-02 22:45:38,PFD,NYSE,Income,Asset Management,Financial Services,nano,38.57,,,,10.611608,13.52,1.12,0.9793178,0.97,-93.2,6.37,1.4,0.47,7.65,12.15,"Flaherty & Crumrine Preferred Income Fund Inc. is a closed ended equity mutual fund launched and managed by Flaherty & Crumrine Incorporated. The fund invests in the public equity markets of the United States. It invests in the stocks of companies operating in the financials sector. The fund primarily invests in preferred securities. It benchmarks the performance of its portfolio against the Barclays Capital U.S. Aggregate Index and S&P 500 Index. Flaherty & Crumrine Preferred Income Fund Inc was formed on September 28, 1990 and is domiciled in the United States."
2026-01-02 22:45:38,BCAT,NYSE,Value,Asset Management,Financial Services,small,38.25,,,,9.3529415,13.52,1.53,0.904,0.97,,22.21,1.28,1.52,5.06,15.72,None
2026-01-02 22:45:38,HSBC,NYSE,Income,Banks - Diversified,Financial Services,mega,36.92,53.83,-16.91,-31.41,16.936842,15.1,4.75,8.097634,1.61,-18.9,2.49,11.74,14.38,34.55,73.07,"HSBC Holdings plc engages in the provision of banking and financial products and services worldwide. It operates through three segments: Wealth and Personal Banking, Commercial Banking, and Global Banking and Markets. The Wealth and Personal Banking segment offers retail banking and wealth products, including current and savings accounts, mortgages and personal loans, credit and debit cards, and local and international payment services; and wealth management services comprising insurance and investment products, global asset management services, and investment management and private wealth solutions. This segment serves personal banking and high net worth individuals. The Commercial Banking segment provides credit and lending, treasury management, payment, cash management, commercial insurance, and investment services; commercial cards; international trade and receivables finance services; foreign exchange products; capital raising services on debt and equity markets; and advisory services. It serves small and medium sized enterprises, mid-market enterprises, and corporates. The Global Banking and Markets segment offers financing, advisory, and transaction services; and credit, rates, foreign exchange, equities, money markets, and securities services; and investment services. It serves government, corporate and institutional clients, and private investors. The company was founded in 1865 and is based in London, the United Kingdom."
2026-01-02 22:45:38,GNT,NYSE,Income,Asset Management,Financial Services,micro,35.23,62.54,-27.31,-43.67,5.4452553,13.52,1.37,,0.97,,7.64,3.87,8.16,19.11,49.49,"GAMCO Natural Resources, Gold & Income Trust is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in public equity markets across the globe. The fund invests in securities of companies principally engaged in natural resource and gold industries and by writing covered call options on the underlying equity securities. It focuses on factors such as recent prices of comparable securities that are publicly traded, reliable prices of securities not publicly traded, the use of valuation models, current analyst reports, valuing the income or cash flow of the issuer, or cost if the preceding factors do not apply to create its portfolio. The fund invests in stocks of companies across market capitalization. It benchmarks the performance of its portfolio against the CBOE S&P 500 Buy/Write Index, Philadelphia Gold & Silver Index, Dow Jones U.S. Basic Materials Index, and S&P Global Agribusiness Equity Index. The fund was formerly known as Gabelli Natural Resources, Gold & Income Trust. GAMCO Natural Resources, Gold & Income Trust was formed on January 27, 2011 and is domiciled in the United States."
2026-01-02 22:45:38,BMEZ,NYSE,Unclassified,Asset Management,Financial Services,micro,34.85,40.76,-5.91,-14.5,-125.24999777475993,13.52,-0.12,0.982,0.97,,8.77,-0.46,5.6,10.03,13.79,None
2026-01-02 22:45:38,FOA,NYSE,Unclassified,Credit Services,Financial Services,micro,34.76,39.26,-4.5,-11.46,-21.796117245572283,11.69,-1.03,0.6252437,1.62,,0.0,-2.98,1.54,-4.83,-24.69,"Finance of America Companies Inc. a financial service holding company, through its subsidiaries, provides home equity-based financing solutions for a modern retirement in the United States. It operates through two segments: Retirement Solutions and Portfolio Management. The company offers home equity conversion and non-agency reverse mortgage loans, product development, loan securitization, loan sales, risk management, servicing oversight, and asset management services. The company was founded in 2013 and is headquartered in Plano, Texas."
2026-01-02 22:45:38,ETX,NYSE,Income,Asset Management,Financial Services,micro,33.79,40.14,-6.35,-15.82,31.3,13.52,0.6,,0.97,,5.0,-2.45,-0.31,5.95,11.17,"Eaton Vance Municipal Income 2028 Term Trust is a closed ended fixed income mutual fund launched and managed by Eaton Vance Management. It invests in the fixed income markets. The fund invest in stocks of companies operating across the diversified sectors. It was previously known as Eaton Vance Municipal Income Term Trust. Eaton Vance Municipal Income 2028 Term Trust was formed on March 28, 2013 and is domiciled in the United States."
2026-01-02 22:45:38,ACV,NYSE,Income,Asset Management,Financial Services,micro,33.26,39.48,-6.22,-15.75,6.3021584,13.52,4.17,,0.97,,8.22,3.81,12.42,22.71,31.02,"Virtus Diversified Income & Convertible Fund is a closed-ended balanced mutual fund launched and managed by Allianz Global Investors Fund Management LLC. The fund is co-managed by Allianz Global Investors U.S. LLC. It invests in the public equity and fixed income markets. The fund primarily invests in diversified portfolio of convertible securities, income-producing equity securities, and income-producing debt and other instruments of varying maturities. It employs fundamental analysis along with bottom-up stock picking approach. Virtus Diversified Income & Convertible Fund was formed In May 27, 2015 and is domiciled in United States."
2026-01-02 22:45:38,FRGE,NYSE,Unclassified,Capital Markets,Financial Services,micro,29.51,33.34,-3.83,-11.49,-9.0714287271305,20.51,-4.9,3.0031755,2.43,,0.0,0.52,168.42,143.16,211.6,"Forge Global Holdings, Inc. operates a financial services platform in California. The company's platform solutions include marketplace solutions, a private market platform which is designed to connect buyers looking to invest in private companies and sellers of company shares and related products; private company solutions, a private company to deliver comprehensive, tailored solutions for their liquidity and capital formation; asset management solutions for fund creation and management, redemption of fund units, and secured cash management; and data solutions for derived data and indices. It also provides custody solutions for self-directed IRA accounts and custody-as-a-service. The company was founded in 2014 and is headquartered in San Francisco, California."
2026-01-02 22:45:38,RGT,NYSE,Income/Growth Blend,Asset Management,Financial Services,micro,28.38,35.21,-6.83,-19.4,5.9363637,13.52,2.2,,0.97,,1.45,4.95,2.52,7.24,21.94,"Royce Global Value Trust, Inc. was a closed ended equity mutual fund launched and managed by Royce & Associates, LLC. It invests in the public equity markets across the globe. The fund spreads its investments across diversified sectors. It invests in value oriented stocks of small-cap and micro-cap companies. The fund benchmarks the performance of its portfolio against the Russell Global SC Index. Royce Global Value Trust, Inc. was formed on November 26, 1986 and is domiciled in the United States."
2026-01-02 22:45:38,SMRT,NYSE,Unclassified,Software - Application,Technology,micro,27.27,31.96,-4.69,-14.67,-5.361110965410869,30.29,-0.36,1.5577078,3.73,,0.0,12.87,41.91,73.87,7.22,"SmartRent, Inc., an enterprise real estate technology company, provides management software and applications to rental property owners and operators, property managers, homebuilders, developers, and residents in the United States and internationally. Its smart building hardware and cloud-based software-as-a-service solutions are designed to enhance visibility and control their real estate assets while providing all-in-one home control offerings for residents. The company's products and solutions include smart apartments and homes, access control for buildings, common areas, rental units, community and resident Wi-Fi, asset protection and monitoring, parking management, and self-guided tours. It also offers professional services to customers, which include training, installation, and support services. The company was founded in 2017 and is headquartered in Scottsdale, Arizona."
2026-01-02 22:45:38,JPM,NYSE,Income/Growth Blend,Banks - Diversified,Financial Services,mega,26.82,39.35,-12.53,-31.84,16.128841,15.1,20.18,2.604736,1.61,11.600000000000001,1.86,5.72,6.34,10.49,36.62,"JPMorgan Chase & Co. operates as a financial services company worldwide. It operates through three segments: Consumer & Community Banking, Commercial & Investment Bank, and Asset & Wealth Management. The company offers deposit, investment and lending products, cash management, and payments and services; mortgage origination and servicing activities; residential mortgages and home equity loans; and credit cards, auto loans, leases, and travel services to consumers and small businesses through bank branches, ATMs, and digital and telephone banking. It also provides investment banking products and services, including corporate strategy and structure advisory, and equity and debt market capital-raising services, as well as loan origination and syndication; payments; and cash and derivative instruments, risk management solutions, prime brokerage, and research, as well as offers securities services, including custody, fund services, liquidity, and trading services, and data solutions products. In addition, the company provides financial solutions, including lending, payments, investment banking, and asset management to small and midsized companies, local governments, nonprofit clients, and municipalities, as well as commercial real estate clients. Further, it offers multi-asset investment management solutions in equities, fixed income, alternatives, and money market funds to institutional clients and retail investors; and retirement products and services, brokerage, custody, estate planning, lending, deposits, and investment management products to high net worth clients. The company was founded in 1799 and is headquartered in New York, New York."
2026-01-02 22:45:38,AMTD,NYSE,Value,Asset Management,Financial Services,micro,26.02,,,,1.36,13.52,0.75,0.051684823,0.97,6.3,0.0,1.49,-11.3,-0.97,-14.29,"AMTD IDEA Group, an investment holding company, provides capital market solutions in China, Hong Kong, Europe, the United States, and Southeast Asia. It operates through Capital Market Solutions, Digital Solutions and Other Services, Media and Entertainment Services, Hotel Operations, Hospitality and VIP Services, and Strategic Investments segments. The Capital Market Solutions segment raises funds through equity and debt financing, private placements, and debt issuances; provides financial advisory services, such as domestic and cross border advisory services for merger and acquisitions; and provides asset management products and services. The Digital Solutions and Other Services segment provides investor communication, investor relations, and corporate communication services to institutional and corporate clients, as well as digital financial solution services. The Media and Entertainment Services segment offers print and digital advertising campaigns, licensing, value-added marketing services comprising branded content, video production, social media activation, event creation, and experiential marketing services. The Hotel Operations, Hospitality and VIP Services segment engages in hotel investments, hotel operations, hospitality, and VIP services. The Strategic Investment segment engages in proprietary investments and management of global investment portfolio, including listed and unlisted equity shares investments and movie income right investments. The company was formerly known as AMTD International Inc. AMTD IDEA Group was founded in 2003 and is based in Paris, France. AMTD IDEA Group is a subsidiary of AMTD Group Inc."
